#{"t_start": 1732000331.3860083, "env_id": "MRL_env-v0"}
r,l,t
-553.0,100,8283.663951
-24.6,192,8294.130586
-89.0,193,8304.467866
173.9,171,8313.705186
-312.5,89,8318.543604
5.0,209,8329.755857
-280.0,34,8331.632187
-185.6,157,8340.271911
159.9,157,8348.915476
-66.1,176,8358.572898
126.0,206,8369.778879
230.4,172,8379.155911
-391.0,118,8385.551421
-505.0,203,8396.846299
76.5,168,8405.984907
45.7,137,8413.478739
-439.0,193,8423.983651
-76.0,206,8435.155924
216.2,178,8444.700419
199.7,171,8454.088017
-51.0,207,8465.417347
-257.0,204,8476.543499
-643.5,145,8484.423947
473.1,152,8492.626772
-33.1,204,8503.619335
-540.0,205,8514.858211
-168.0,208,8526.108729
177.0,205,8537.428535
302.4,201,8548.338078
-52.0,183,8558.153929
39.0,145,8566.033535
-175.0,206,8577.235777
-113.0,206,8588.600667
105.9,161,8597.455086
-33.0,207,8608.576279
-261.0,207,8619.756988
-67.0,206,8630.929831
-272.5,74,8634.898008
273.9,180,8644.5894
-20.0,206,8655.729524
-253.0,207,8666.88739
92.4,147,8674.691422
-87.0,206,8685.873888
-225.0,207,8697.042331
129.9,180,8706.908821
383.0,175,8716.30981
70.0,205,8727.493887
296.6,184,8737.373532
-247.5,106,8743.178653
189.7,158,8751.613613
-112.1,174,8761.054117
83.5,186,8771.081846
-64.0,206,8782.218748
151.9,134,8789.315408
45.6,171,8798.473065
-476.0,62,8801.827416
-104.0,204,8813.003489
-261.0,98,8818.289089
58.0,206,8829.409086
2.0,207,8840.58714
332.9,152,8848.698097
-7.5,205,8859.746164
-358.5,182,8869.715816
201.5,159,8878.23459
-270.0,207,8889.393097
-59.5,150,8897.519763
-261.0,204,8908.599989
106.5,197,8919.278053
-422.0,204,8930.354814
-195.0,206,8941.541852
-32.0,205,8952.62471
-45.5,168,8961.643471
465.5,137,8968.946161
195.2,186,8978.895101
-221.0,205,8989.977207
4.0,206,9001.221278
-101.0,205,9012.350989
-43.0,208,9023.56869
67.9,172,9032.821471
77.0,206,9044.091366
77.8,178,9053.703066
-511.5,142,9061.453859
163.0,207,9072.654577
-485.5,173,9082.030966
143.8,156,9090.347912
268.2,168,9099.392045
144.0,206,9110.655544
155.7,192,9120.899495
-496.0,131,9128.119993
146.6,197,9138.800552
-234.5,150,9146.922961
119.4,138,9154.437063
-288.0,62,9157.733253
61.5,159,9166.264878
-288.0,207,9177.408335
329.7,168,9186.26518
277.0,170,9195.48716
455.5,153,9203.717915
103.0,206,9214.865619
